sign	id	agew	heightw	weightw	want_dietw	durationw	waistw	bmiw	recnetw	agew_n	heightw_n	weightw_n	want_dietw_n	durationw_n	waistw_n	bmiw_n	recnetw_n	ableage	sex	married_r	purable	add0	add1	add2	d1	d2	d3	d4	lp1	lp2	lp3	lp4	lp5	lp6	lp7	lp8	lp9	diet_pur1	diet_pur2	diet_pur3	diet_pur4	diet_pur5	EXP1	EXP2	EXP3	EXP4	EXP5	EXP6	EXP7	EXP8	EXP9	EXP10	PG01																																																																																																																																																										
0	monica0501	34	167	77	68	336	33	27.60945176	12	0.944444444	0.722222222	1	1	0.841432225	1	0.703670961	0.102272727	1	1	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	1																																																																																																																																																										
0	tortugita	22	164	57.5	52	193	26	21.37864366	91	0.277777778	0.555555556	0.35	0.36	0.475703325	0.125	0.323609476	1	1	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1																																																																																																																																																										
0	kumhee78	23	154	63	59	306	28.24596758	26.56434475	12	0.333333333	0	0.533333333	0.64	0.764705882	0.405745947	0.639922421	0.102272727	1	1	1	1	0	0	1	0	0	0	0	1	0	1	0	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1																																																																																																																																																										
0	kobuki	34	157	53	51	398	26	21.50188649	18	0.944444444	0.166666667	0.2	0.32	1	0.125	0.331126936	0.170454545	1	1	1	1	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	gnlok	27	164	52	49	26	26	19.33372992	15	0.555555556	0.555555556	0.166666667	0.24	0.04859335	0.125	0.198875583	0.136363636	1	1	1	1	0	0	1	0	1	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1																																																																																																																																																										
0	leesunlee	23	172	77	60	7	28.24596758	26.02758248	3	0.333333333	1	1	0.68	0	0.405745947	0.607181457	0	1	1	1	1	0	0	1	0	1	0	1	1	1	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	1	1																																																																																																																																																										
0	joy3206	21	162	57	53	111	27	21.71925011	8	0.222222222	0.444444444	0.333333333	0.4	0.265984655	0.25	0.344385496	0.056818182	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1																																																																																																																																																										
0	fax0107	29	164	58	53	301	30.70866142	21.56454491	19	0.666666667	0.555555556	0.366666667	0.4	0.751918159	0.713582677	0.334948921	0.181818182	1	1	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	9938	32	160	77	68	23	33	30.078125	9	0.833333333	0.333333333	1	1	0.040920716	1	0.854252974	0.068181818	1	1	0	0	0	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	0	1	1	0	0	1	1	0	1																																																																																																																																																										
0	rosaria9	33	154	49	43	140	27	20.66115702	54	0.888888889	0	0.066666667	0	0.340153453	0.25	0.279844842	0.579545455	1	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1																																																																																																																																																										
0	CYK0316	35	163	55	50	76	27	20.70081674	47	1	0.5	0.266666667	0.28	0.176470588	0.25	0.282263971	0.5	0	1	0	0	0	1	0	0	0	0	0	1	0	1	0	1	1	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1																																																																																																																																																										
0	yky0915	25	160	54	48	20	26	21.09375	20	0.444444444	0.333333333	0.233333333	0.2	0.033248082	0.125	0.306231777	0.193181818	1	1	1	1	0	0	1	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	1	0	1																																																																																																																																																										
0	smj3788	23	160	60	56	276	29	23.4375	22	0.333333333	0.333333333	0.433333333	0.52	0.68797954	0.5	0.449193828	0.215909091	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1																																																																																																																																																										
0	hee4665	29	165	58	55	14	29	21.30394858	12	0.666666667	0.611111111	0.366666667	0.48	0.017902813	0.5	0.319053289	0.102272727	1	1	1	1	0	0	1	1	0	0	0	1	0	1	0	1	0	1	1	0	0	0	0	0	1	0	1	0	1	0	0	0	0	0	0	1																																																																																																																																																										
0	gudtndi	26	160.5	67.5	60	7	32	26.20316185	5	0.5	0.361111111	0.683333333	0.68	0	0.875	0.617891296	0.022727273	1	1	1	1	0	1	0	0	0	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	hslee	25	154	52	48	398	28.24596758	21.92612582	25	0.444444444	0	0.166666667	0.2	1	0.405745947	0.357004323	0.25	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	oneun	21	167	67.5	65	324	30	24.20309082	64	0.222222222	0.722222222	0.683333333	0.88	0.810741688	0.625	0.49589268	0.693181818	1	1	1	1	0	0	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	color28	28	160	73	68	283	33	28.515625	3	0.611111111	0.333333333	0.866666667	1	0.705882353	1	0.758944939	0	1	1	0	0	0	0	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1	1																																																																																																																																																										
0	even87	34	163	58	54	34	27	21.8299522	32	0.944444444	0.5	0.366666667	0.44	0.069053708	0.25	0.351138007	0.329545455	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	jeuny98	21	172	71.5	68	381	33	24.16846944	15	0.222222222	1	0.816666667	1	0.956521739	1	0.493780875	0.136363636	1	1	1	1	0	0	1	0	0	0	0	1	1	1	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	ledges	25	160	53	50	308	28.34645669	20.703125	4	0.444444444	0.333333333	0.2	0.28	0.769820972	0.418307087	0.282404768	0.011363636	1	1	1	1	0	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	youmehwa	28	165	55	52	18	28	20.2020202	18	0.611111111	0.611111111	0.266666667	0.36	0.028132992	0.375	0.251838808	0.170454545	1	1	1	1	0	1	0	1	1	0	0	1	1	0	0	0	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	whiteyj	22	158	65	59	7	32	26.03749399	3	0.277777778	0.222222222	0.6	0.64	0	0.875	0.607786031	0	1	1	1	1	1	0	0	0	0	0	0	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1																																																																																																																																																										
0	chubbygirl	25	172	70	66	369	28.24596758	23.66143862	43	0.444444444	1	0.766666667	0.92	0.925831202	0.405745947	0.462853444	0.454545455	1	1	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	hyunnys	25	161	59	55	277	28	22.76146754	21	0.444444444	0.388888889	0.4	0.48	0.690537084	0.375	0.40795778	0.204545455	1	1	1	1	1	0	0	0	0	0	1	1	1	1	0	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	rezina	33	172	60	52	95	30	20.2812331	91	0.888888889	1	0.433333333	0.36	0.225063939	0.625	0.256670568	1	1	1	1	1	1	0	0	1	1	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1																																																																																																																																																										
0	pdcute	22	160	60	56	89	28.24596758	23.4375	3	0.277777778	0.333333333	0.433333333	0.52	0.20971867	0.405745947	0.449193828	0	1	1	1	1	0	0	1	0	0	1	0	1	1	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1																																																																																																																																																										
0	sjiny2	29	158	57	53	17	30.51181102	22.83287935	16	0.666666667	0.222222222	0.333333333	0.4	0.025575448	0.688976378	0.412313697	0.147727273	1	1	0	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1																																																																																																																																																										
0	webinner	27	170	62	61	398	28.24596758	21.4532872	4	0.555555556	0.888888889	0.5	0.72	1	0.405745947	0.328162518	0.011363636	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1																																																																																																																																																										
0	jyeonni	20	154	50.5	48	380	33	21.29364142	13	0.166666667	0	0.116666667	0.2	0.953964194	1	0.318424583	0.113636364	1	1	1	1	1	0	0	0	1	1	0	1	1	1	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1																																																																																																																																																										
0	2094paco	24	161	59	50	305	29	22.76146754	57	0.388888889	0.388888889	0.4	0.28	0.762148338	0.5	0.40795778	0.613636364	1	1	1	1	1	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1																																																																																																																																																										
0	somi0628	30	171	70	67	8	32	23.93898977	3	0.722222222	0.944444444	0.766666667	0.96	0.002557545	0.875	0.479783271	0	1	1	0	0	0	1	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	chokh007	26	159	70	68	14	32	27.68877813	14	0.5	0.277777778	0.766666667	1	0.017902813	0.875	0.708509644	0.125	1	1	0	0	0	0	1	0	0	0	0	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	goagogo	21	160	57	53	177	29	22.265625	3	0.222222222	0.333333333	0.333333333	0.4	0.434782609	0.5	0.377712803	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	1	1	1	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	sappi2000	33	159.2	57	53	7	28.24596758	22.48996237	3	0.888888889	0.288888889	0.333333333	0.4	0	0.405745947	0.391396741	0	1	1	1	1	0	1	0	1	0	0	0	1	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	askcandy	31	158	58	54	81	28.24596758	23.23345618	71	0.777777778	0.222222222	0.366666667	0.44	0.189258312	0.405745947	0.436747738	0.772727273	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	tangsu6	26	168	61	58	302	33	21.61281179	18	0.5	0.777777778	0.466666667	0.6	0.754475703	1	0.337893063	0.170454545	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1																																																																																																																																																										
0	mano	27	154	47	46	267	25	19.81784449	29	0.555555556	0	0	0.12	0.664961637	0	0.228405188	0.295454545	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	ezuca	35	158	63	60	23	29	25.23634033	23	1	0.222222222	0.533333333	0.68	0.040920716	0.5	0.558917947	0.227272727	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1																																																																																																																																																										
0	anniver	19	169	71	67	12	32	24.85907356	12	0.111111111	0.833333333	0.8	0.96	0.012787724	0.875	0.535905753	0.102272727	0	1	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	1																																																																																																																																																										
0	sunnythin	33	163	77	68	19	33	28.98114344	19	0.888888889	0.5	1	1	0.030690537	1	0.787340234	0.181818182	1	1	1	1	1	0	0	1	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1																																																																																																																																																										
